county_name,town_name,lat,lon,geometry,convenience_store_count,grocery_store_count,adb_sysdt
臺中市,南區,24.11,120.66,"POLYGON ((120.655 24.105, 120.655 24.115, 120.665 24.115, 120.665 24.105, 120.655 24.105))",6,1,2026-02-04T14:59:48.291Z
臺中市,大里區,24.11,120.67,"POLYGON ((120.665 24.105, 120.665 24.115, 120.675 24.115, 120.675 24.105, 120.665 24.105))",3,1,2026-02-04T14:59:48.291Z
臺中市,大里區,24.11,120.68,"POLYGON ((120.675 24.105, 120.675 24.115, 120.685 24.115, 120.685 24.105, 120.675 24.105))",12,0,2026-02-04T14:59:48.291Z
臺中市,大里區,24.11,120.69,"POLYGON ((120.685 24.105, 120.685 24.115, 120.695 24.115, 120.695 24.105, 120.685 24.105))",5,2,2026-02-04T14:59:48.291Z
臺中市,大里區,24.11,120.7,"POLYGON ((120.695 24.105, 120.695 24.115, 120.705 24.115, 120.705 24.105, 120.695 24.105))",6,1,2026-02-04T14:59:48.291Z
臺中市,太平區,24.11,120.71,"POLYGON ((120.705 24.105, 120.705 24.115, 120.715 24.115, 120.715 24.105, 120.705 24.105))",2,0,2026-02-04T14:59:48.291Z
臺中市,太平區,24.11,120.72,"POLYGON ((120.715 24.105, 120.715 24.115, 120.725 24.115, 120.725 24.105, 120.715 24.105))",2,0,2026-02-04T14:59:48.291Z
臺中市,太平區,24.11,120.73,"POLYGON ((120.725 24.105, 120.725 24.115, 120.735 24.115, 120.735 24.105, 120.725 24.105))",1,0,2026-02-04T14:59:48.291Z
花蓮縣,新城鄉,24.11,121.63,"POLYGON ((121.625 24.105, 121.625 24.115, 121.635 24.115, 121.635 24.105, 121.625 24.105))",1,0,2026-02-04T14:59:48.291Z
彰化縣,和美鎮,24.12,120.49,"POLYGON ((120.485 24.115, 120.485 24.125, 120.495 24.125, 120.495 24.115, 120.485 24.115))",2,0,2026-02-04T14:59:48.291Z
彰化縣,和美鎮,24.12,120.5,"POLYGON ((120.495 24.115, 120.495 24.125, 120.505 24.125, 120.505 24.115, 120.495 24.115))",3,1,2026-02-04T14:59:48.291Z
彰化縣,和美鎮,24.12,120.52,"POLYGON ((120.515 24.115, 120.515 24.125, 120.525 24.125, 120.525 24.115, 120.515 24.115))",1,0,2026-02-04T14:59:48.291Z
臺中市,大肚區,24.12,120.57,"POLYGON ((120.565 24.115, 120.565 24.125, 120.575 24.125, 120.575 24.115, 120.565 24.115))",3,0,2026-02-04T14:59:48.291Z
臺中市,大肚區,24.12,120.58,"POLYGON ((120.575 24.115, 120.575 24.125, 120.585 24.125, 120.585 24.115, 120.575 24.115))",2,0,2026-02-04T14:59:48.291Z
臺中市,烏日區,24.12,120.6,"POLYGON ((120.595 24.115, 120.595 24.125, 120.605 24.125, 120.605 24.115, 120.595 24.115))",1,0,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.12,120.63,"POLYGON ((120.625 24.115, 120.625 24.125, 120.635 24.125, 120.635 24.115, 120.625 24.115))",6,0,2026-02-04T14:59:48.291Z
臺中市,南區,24.12,120.65,"POLYGON ((120.645 24.115, 120.645 24.125, 120.655 24.125, 120.655 24.115, 120.645 24.115))",2,0,2026-02-04T14:59:48.291Z
臺中市,南區,24.12,120.66,"POLYGON ((120.655 24.115, 120.655 24.125, 120.665 24.125, 120.665 24.115, 120.655 24.115))",13,1,2026-02-04T14:59:48.291Z
臺中市,南區,24.12,120.67,"POLYGON ((120.665 24.115, 120.665 24.125, 120.675 24.125, 120.675 24.115, 120.665 24.115))",8,1,2026-02-04T14:59:48.291Z
臺中市,南區,24.12,120.68,"POLYGON ((120.675 24.115, 120.675 24.125, 120.685 24.125, 120.685 24.115, 120.675 24.115))",10,1,2026-02-04T14:59:48.291Z
臺中市,大里區,24.12,120.69,"POLYGON ((120.685 24.115, 120.685 24.125, 120.695 24.125, 120.695 24.115, 120.685 24.115))",7,0,2026-02-04T14:59:48.291Z
臺中市,太平區,24.12,120.71,"POLYGON ((120.705 24.115, 120.705 24.125, 120.715 24.125, 120.715 24.115, 120.705 24.115))",4,0,2026-02-04T14:59:48.291Z
臺中市,太平區,24.12,120.72,"POLYGON ((120.715 24.115, 120.715 24.125, 120.725 24.125, 120.725 24.115, 120.715 24.115))",6,1,2026-02-04T14:59:48.291Z
臺中市,太平區,24.12,120.73,"POLYGON ((120.725 24.115, 120.725 24.125, 120.735 24.125, 120.735 24.115, 120.725 24.115))",2,0,2026-02-04T14:59:48.291Z
臺中市,太平區,24.12,120.75,"POLYGON ((120.745 24.115, 120.745 24.125, 120.755 24.125, 120.755 24.115, 120.745 24.115))",1,0,2026-02-04T14:59:48.291Z
彰化縣,線西鄉,24.13,120.46,"POLYGON ((120.455 24.125, 120.455 24.135, 120.465 24.135, 120.465 24.125, 120.455 24.125))",2,1,2026-02-04T14:59:48.291Z
彰化縣,線西鄉,24.13,120.47,"POLYGON ((120.465 24.125, 120.465 24.135, 120.475 24.135, 120.475 24.125, 120.465 24.125))",1,0,2026-02-04T14:59:48.291Z
彰化縣,和美鎮,24.13,120.49,"POLYGON ((120.485 24.125, 120.485 24.135, 120.495 24.135, 120.495 24.125, 120.485 24.125))",1,0,2026-02-04T14:59:48.291Z
臺中市,大肚區,24.13,120.55,"POLYGON ((120.545 24.125, 120.545 24.135, 120.555 24.135, 120.555 24.125, 120.545 24.125))",2,0,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.13,120.64,"POLYGON ((120.635 24.125, 120.635 24.135, 120.645 24.135, 120.645 24.125, 120.635 24.125))",4,1,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.13,120.65,"POLYGON ((120.645 24.125, 120.645 24.135, 120.655 24.135, 120.655 24.125, 120.645 24.125))",3,0,2026-02-04T14:59:48.291Z
臺中市,南區,24.13,120.66,"POLYGON ((120.655 24.125, 120.655 24.135, 120.665 24.135, 120.665 24.125, 120.655 24.125))",12,1,2026-02-04T14:59:48.291Z
臺中市,南區,24.13,120.67,"POLYGON ((120.665 24.125, 120.665 24.135, 120.675 24.135, 120.675 24.125, 120.665 24.125))",12,3,2026-02-04T14:59:48.291Z
臺中市,南區,24.13,120.68,"POLYGON ((120.675 24.125, 120.675 24.135, 120.685 24.135, 120.685 24.125, 120.675 24.125))",8,1,2026-02-04T14:59:48.291Z
臺中市,東區,24.13,120.69,"POLYGON ((120.685 24.125, 120.685 24.135, 120.695 24.135, 120.695 24.125, 120.685 24.125))",9,2,2026-02-04T14:59:48.291Z
臺中市,東區,24.13,120.7,"POLYGON ((120.695 24.125, 120.695 24.135, 120.705 24.135, 120.705 24.125, 120.695 24.125))",4,1,2026-02-04T14:59:48.291Z
臺中市,太平區,24.13,120.71,"POLYGON ((120.705 24.125, 120.705 24.135, 120.715 24.135, 120.715 24.125, 120.705 24.125))",7,0,2026-02-04T14:59:48.291Z
臺中市,太平區,24.13,120.72,"POLYGON ((120.715 24.125, 120.715 24.135, 120.725 24.135, 120.725 24.125, 120.715 24.125))",7,1,2026-02-04T14:59:48.291Z
臺中市,太平區,24.13,120.73,"POLYGON ((120.725 24.125, 120.725 24.135, 120.735 24.135, 120.735 24.125, 120.725 24.125))",2,1,2026-02-04T14:59:48.291Z
臺中市,太平區,24.13,120.74,"POLYGON ((120.735 24.125, 120.735 24.135, 120.745 24.135, 120.745 24.125, 120.735 24.125))",4,1,2026-02-04T14:59:48.291Z
花蓮縣,新城鄉,24.13,121.64,"POLYGON ((121.635 24.125, 121.635 24.135, 121.645 24.135, 121.645 24.125, 121.635 24.125))",1,0,2026-02-04T14:59:48.291Z
彰化縣,線西鄉,24.14,120.44,"POLYGON ((120.435 24.135, 120.435 24.145, 120.445 24.145, 120.445 24.135, 120.435 24.135))",2,0,2026-02-04T14:59:48.291Z
彰化縣,線西鄉,24.14,120.47,"POLYGON ((120.465 24.135, 120.465 24.145, 120.475 24.145, 120.475 24.135, 120.465 24.135))",1,0,2026-02-04T14:59:48.291Z
彰化縣,伸港鄉,24.14,120.49,"POLYGON ((120.485 24.135, 120.485 24.145, 120.495 24.145, 120.495 24.135, 120.485 24.135))",1,0,2026-02-04T14:59:48.291Z
彰化縣,和美鎮,24.14,120.51,"POLYGON ((120.505 24.135, 120.505 24.145, 120.515 24.145, 120.515 24.135, 120.505 24.135))",2,0,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.14,120.59,"POLYGON ((120.585 24.135, 120.585 24.145, 120.595 24.145, 120.595 24.135, 120.585 24.135))",1,0,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.14,120.61,"POLYGON ((120.605 24.135, 120.605 24.145, 120.615 24.145, 120.615 24.135, 120.605 24.135))",10,0,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.14,120.63,"POLYGON ((120.625 24.135, 120.625 24.145, 120.635 24.145, 120.635 24.135, 120.625 24.135))",12,0,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.14,120.64,"POLYGON ((120.635 24.135, 120.635 24.145, 120.645 24.145, 120.645 24.135, 120.635 24.135))",16,3,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.14,120.65,"POLYGON ((120.645 24.135, 120.645 24.145, 120.655 24.145, 120.655 24.135, 120.645 24.135))",10,2,2026-02-04T14:59:48.291Z
臺中市,西區,24.14,120.66,"POLYGON ((120.655 24.135, 120.655 24.145, 120.665 24.145, 120.665 24.135, 120.655 24.135))",6,2,2026-02-04T14:59:48.291Z
臺中市,西區,24.14,120.67,"POLYGON ((120.665 24.135, 120.665 24.145, 120.675 24.145, 120.675 24.135, 120.665 24.135))",12,1,2026-02-04T14:59:48.291Z
臺中市,中區,24.14,120.68,"POLYGON ((120.675 24.135, 120.675 24.145, 120.685 24.145, 120.685 24.135, 120.675 24.135))",25,1,2026-02-04T14:59:48.291Z
臺中市,東區,24.14,120.69,"POLYGON ((120.685 24.135, 120.685 24.145, 120.695 24.145, 120.695 24.135, 120.685 24.135))",13,0,2026-02-04T14:59:48.291Z
臺中市,東區,24.14,120.7,"POLYGON ((120.695 24.135, 120.695 24.145, 120.705 24.145, 120.705 24.135, 120.695 24.135))",10,1,2026-02-04T14:59:48.291Z
臺中市,東區,24.14,120.71,"POLYGON ((120.705 24.135, 120.705 24.145, 120.715 24.145, 120.715 24.135, 120.705 24.135))",12,1,2026-02-04T14:59:48.291Z
臺中市,太平區,24.14,120.72,"POLYGON ((120.715 24.135, 120.715 24.145, 120.725 24.145, 120.725 24.135, 120.715 24.135))",7,0,2026-02-04T14:59:48.291Z
臺中市,太平區,24.14,120.73,"POLYGON ((120.725 24.135, 120.725 24.145, 120.735 24.145, 120.735 24.135, 120.725 24.135))",2,1,2026-02-04T14:59:48.291Z
花蓮縣,秀林鄉,24.14,121.64,"POLYGON ((121.635 24.135, 121.635 24.145, 121.645 24.145, 121.645 24.135, 121.635 24.135))",1,0,2026-02-04T14:59:48.291Z
彰化縣,伸港鄉,24.15,120.49,"POLYGON ((120.485 24.145, 120.485 24.155, 120.495 24.155, 120.495 24.145, 120.485 24.145))",5,1,2026-02-04T14:59:48.291Z
彰化縣,和美鎮,24.15,120.51,"POLYGON ((120.505 24.145, 120.505 24.155, 120.515 24.155, 120.515 24.145, 120.505 24.145))",1,0,2026-02-04T14:59:48.291Z
臺中市,大肚區,24.15,120.54,"POLYGON ((120.535 24.145, 120.535 24.155, 120.545 24.155, 120.545 24.145, 120.535 24.145))",3,0,2026-02-04T14:59:48.291Z
臺中市,大肚區,24.15,120.55,"POLYGON ((120.545 24.145, 120.545 24.155, 120.555 24.155, 120.555 24.145, 120.545 24.145))",2,1,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.15,120.6,"POLYGON ((120.595 24.145, 120.595 24.155, 120.605 24.155, 120.605 24.145, 120.595 24.145))",2,0,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.15,120.61,"POLYGON ((120.605 24.145, 120.605 24.155, 120.615 24.155, 120.615 24.145, 120.605 24.145))",8,2,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.15,120.62,"POLYGON ((120.615 24.145, 120.615 24.155, 120.625 24.155, 120.625 24.145, 120.615 24.145))",3,0,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.15,120.63,"POLYGON ((120.625 24.145, 120.625 24.155, 120.635 24.155, 120.635 24.145, 120.625 24.145))",6,1,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.15,120.64,"POLYGON ((120.635 24.145, 120.635 24.155, 120.645 24.155, 120.645 24.145, 120.635 24.145))",9,1,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.15,120.65,"POLYGON ((120.645 24.145, 120.645 24.155, 120.655 24.155, 120.655 24.145, 120.645 24.145))",15,3,2026-02-04T14:59:48.291Z
臺中市,西區,24.15,120.66,"POLYGON ((120.655 24.145, 120.655 24.155, 120.665 24.155, 120.665 24.145, 120.655 24.145))",16,1,2026-02-04T14:59:48.291Z
臺中市,西區,24.15,120.67,"POLYGON ((120.665 24.145, 120.665 24.155, 120.675 24.155, 120.675 24.145, 120.665 24.145))",18,2,2026-02-04T14:59:48.291Z
臺中市,北區,24.15,120.68,"POLYGON ((120.675 24.145, 120.675 24.155, 120.685 24.155, 120.685 24.145, 120.675 24.145))",22,1,2026-02-04T14:59:48.291Z
臺中市,北區,24.15,120.69,"POLYGON ((120.685 24.145, 120.685 24.155, 120.695 24.155, 120.695 24.145, 120.685 24.145))",17,0,2026-02-04T14:59:48.291Z
臺中市,東區,24.15,120.7,"POLYGON ((120.695 24.145, 120.695 24.155, 120.705 24.155, 120.705 24.145, 120.695 24.145))",11,1,2026-02-04T14:59:48.291Z
臺中市,太平區,24.15,120.71,"POLYGON ((120.705 24.145, 120.705 24.155, 120.715 24.155, 120.715 24.145, 120.705 24.145))",7,1,2026-02-04T14:59:48.291Z
臺中市,太平區,24.15,120.72,"POLYGON ((120.715 24.145, 120.715 24.155, 120.725 24.155, 120.725 24.145, 120.715 24.145))",7,1,2026-02-04T14:59:48.291Z
臺中市,太平區,24.15,120.73,"POLYGON ((120.725 24.145, 120.725 24.155, 120.735 24.155, 120.735 24.145, 120.725 24.145))",7,0,2026-02-04T14:59:48.291Z
彰化縣,伸港鄉,24.16,120.49,"POLYGON ((120.485 24.155, 120.485 24.165, 120.495 24.165, 120.495 24.155, 120.485 24.155))",3,0,2026-02-04T14:59:48.291Z
臺中市,大肚區,24.16,120.54,"POLYGON ((120.535 24.155, 120.535 24.165, 120.545 24.165, 120.545 24.155, 120.535 24.155))",1,0,2026-02-04T14:59:48.291Z
臺中市,大肚區,24.16,120.55,"POLYGON ((120.545 24.155, 120.545 24.165, 120.555 24.165, 120.555 24.155, 120.545 24.155))",1,1,2026-02-04T14:59:48.291Z
臺中市,大肚區,24.16,120.57,"POLYGON ((120.565 24.155, 120.565 24.165, 120.575 24.165, 120.575 24.155, 120.565 24.155))",1,0,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.16,120.58,"POLYGON ((120.575 24.155, 120.575 24.165, 120.585 24.165, 120.585 24.155, 120.575 24.155))",1,0,2026-02-04T14:59:48.291Z
臺中市,南屯區,24.16,120.61,"POLYGON ((120.605 24.155, 120.605 24.165, 120.615 24.165, 120.615 24.155, 120.605 24.155))",2,0,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.16,120.62,"POLYGON ((120.615 24.155, 120.615 24.165, 120.625 24.165, 120.625 24.155, 120.615 24.155))",1,0,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.16,120.63,"POLYGON ((120.625 24.155, 120.625 24.165, 120.635 24.165, 120.635 24.155, 120.625 24.155))",4,2,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.16,120.64,"POLYGON ((120.635 24.155, 120.635 24.165, 120.645 24.165, 120.645 24.155, 120.635 24.155))",6,1,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.16,120.65,"POLYGON ((120.645 24.155, 120.645 24.165, 120.655 24.165, 120.655 24.155, 120.645 24.155))",19,0,2026-02-04T14:59:48.291Z
臺中市,西區,24.16,120.66,"POLYGON ((120.655 24.155, 120.655 24.165, 120.665 24.165, 120.665 24.155, 120.655 24.155))",15,1,2026-02-04T14:59:48.291Z
臺中市,北區,24.16,120.67,"POLYGON ((120.665 24.155, 120.665 24.165, 120.675 24.165, 120.675 24.155, 120.665 24.155))",13,3,2026-02-04T14:59:48.291Z
臺中市,北區,24.16,120.68,"POLYGON ((120.675 24.155, 120.675 24.165, 120.685 24.165, 120.685 24.155, 120.675 24.155))",17,3,2026-02-04T14:59:48.291Z
臺中市,北區,24.16,120.69,"POLYGON ((120.685 24.155, 120.685 24.165, 120.695 24.165, 120.695 24.155, 120.685 24.155))",16,3,2026-02-04T14:59:48.291Z
臺中市,北區,24.16,120.7,"POLYGON ((120.695 24.155, 120.695 24.165, 120.705 24.165, 120.705 24.155, 120.695 24.155))",6,1,2026-02-04T14:59:48.291Z
臺中市,太平區,24.16,120.71,"POLYGON ((120.705 24.155, 120.705 24.165, 120.715 24.165, 120.715 24.155, 120.705 24.155))",10,1,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.16,120.72,"POLYGON ((120.715 24.155, 120.715 24.165, 120.725 24.165, 120.725 24.155, 120.715 24.155))",12,1,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.16,120.73,"POLYGON ((120.725 24.155, 120.725 24.165, 120.735 24.165, 120.735 24.155, 120.725 24.155))",7,0,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.16,120.74,"POLYGON ((120.735 24.155, 120.735 24.165, 120.745 24.165, 120.745 24.155, 120.735 24.155))",4,0,2026-02-04T14:59:48.291Z
花蓮縣,秀林鄉,24.16,121.65,"POLYGON ((121.645 24.155, 121.645 24.165, 121.655 24.165, 121.655 24.155, 121.645 24.155))",1,0,2026-02-04T14:59:48.291Z
彰化縣,伸港鄉,24.17,120.48,"POLYGON ((120.475 24.165, 120.475 24.175, 120.485 24.175, 120.485 24.165, 120.475 24.165))",1,0,2026-02-04T14:59:48.291Z
臺中市,大肚區,24.17,120.53,"POLYGON ((120.525 24.165, 120.525 24.175, 120.535 24.175, 120.535 24.165, 120.525 24.165))",1,0,2026-02-04T14:59:48.291Z
臺中市,大肚區,24.17,120.57,"POLYGON ((120.565 24.165, 120.565 24.175, 120.575 24.175, 120.575 24.165, 120.565 24.165))",2,0,2026-02-04T14:59:48.291Z
臺中市,大肚區,24.17,120.58,"POLYGON ((120.575 24.165, 120.575 24.175, 120.585 24.175, 120.585 24.165, 120.575 24.165))",5,2,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.17,120.61,"POLYGON ((120.605 24.165, 120.605 24.175, 120.615 24.175, 120.615 24.165, 120.605 24.165))",3,0,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.17,120.62,"POLYGON ((120.615 24.165, 120.615 24.175, 120.625 24.175, 120.625 24.165, 120.615 24.165))",2,0,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.17,120.63,"POLYGON ((120.625 24.165, 120.625 24.175, 120.635 24.175, 120.635 24.165, 120.625 24.165))",4,0,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.17,120.64,"POLYGON ((120.635 24.165, 120.635 24.175, 120.645 24.175, 120.645 24.165, 120.635 24.165))",13,2,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.17,120.65,"POLYGON ((120.645 24.165, 120.645 24.175, 120.655 24.175, 120.655 24.165, 120.645 24.165))",15,1,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.17,120.66,"POLYGON ((120.655 24.165, 120.655 24.175, 120.665 24.175, 120.665 24.165, 120.655 24.165))",13,1,2026-02-04T14:59:48.291Z
臺中市,北區,24.17,120.67,"POLYGON ((120.665 24.165, 120.665 24.175, 120.675 24.175, 120.675 24.165, 120.665 24.165))",18,1,2026-02-04T14:59:48.291Z
臺中市,北區,24.17,120.68,"POLYGON ((120.675 24.165, 120.675 24.175, 120.685 24.175, 120.685 24.165, 120.675 24.165))",18,2,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.17,120.69,"POLYGON ((120.685 24.165, 120.685 24.175, 120.695 24.175, 120.695 24.165, 120.685 24.165))",13,2,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.17,120.7,"POLYGON ((120.695 24.165, 120.695 24.175, 120.705 24.175, 120.705 24.165, 120.695 24.165))",10,1,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.17,120.71,"POLYGON ((120.705 24.165, 120.705 24.175, 120.715 24.175, 120.715 24.165, 120.705 24.165))",6,2,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.17,120.72,"POLYGON ((120.715 24.165, 120.715 24.175, 120.725 24.175, 120.725 24.165, 120.715 24.165))",10,1,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.17,120.73,"POLYGON ((120.725 24.165, 120.725 24.175, 120.735 24.175, 120.735 24.165, 120.725 24.165))",2,0,2026-02-04T14:59:48.291Z
臺中市,和平區,24.17,120.88,"POLYGON ((120.875 24.165, 120.875 24.175, 120.885 24.175, 120.885 24.165, 120.875 24.165))",1,0,2026-02-04T14:59:48.291Z
花蓮縣,秀林鄉,24.17,121.63,"POLYGON ((121.625 24.165, 121.625 24.175, 121.635 24.175, 121.635 24.165, 121.625 24.165))",1,0,2026-02-04T14:59:48.291Z
花蓮縣,秀林鄉,24.17,121.65,"POLYGON ((121.645 24.165, 121.645 24.175, 121.655 24.175, 121.655 24.165, 121.645 24.165))",1,0,2026-02-04T14:59:48.291Z
彰化縣,伸港鄉,24.18,120.5,"POLYGON ((120.495 24.175, 120.495 24.185, 120.505 24.185, 120.505 24.175, 120.495 24.175))",1,0,2026-02-04T14:59:48.291Z
臺中市,龍井區,24.18,120.53,"POLYGON ((120.525 24.175, 120.525 24.185, 120.535 24.185, 120.535 24.175, 120.525 24.175))",2,0,2026-02-04T14:59:48.291Z
臺中市,龍井區,24.18,120.54,"POLYGON ((120.535 24.175, 120.535 24.185, 120.545 24.185, 120.545 24.175, 120.535 24.175))",2,0,2026-02-04T14:59:48.291Z
臺中市,龍井區,24.18,120.55,"POLYGON ((120.545 24.175, 120.545 24.185, 120.555 24.185, 120.555 24.175, 120.545 24.175))",1,0,2026-02-04T14:59:48.291Z
臺中市,龍井區,24.18,120.58,"POLYGON ((120.575 24.175, 120.575 24.185, 120.585 24.185, 120.585 24.175, 120.575 24.175))",4,1,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.18,120.59,"POLYGON ((120.585 24.175, 120.585 24.185, 120.595 24.185, 120.595 24.175, 120.585 24.175))",12,0,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.18,120.61,"POLYGON ((120.605 24.175, 120.605 24.185, 120.615 24.185, 120.615 24.175, 120.605 24.175))",4,0,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.18,120.62,"POLYGON ((120.615 24.175, 120.615 24.185, 120.625 24.185, 120.625 24.175, 120.615 24.175))",13,2,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.18,120.63,"POLYGON ((120.625 24.175, 120.625 24.185, 120.635 24.185, 120.635 24.175, 120.625 24.175))",5,0,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.18,120.64,"POLYGON ((120.635 24.175, 120.635 24.185, 120.645 24.185, 120.645 24.175, 120.635 24.175))",17,3,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.18,120.65,"POLYGON ((120.645 24.175, 120.645 24.185, 120.655 24.185, 120.655 24.175, 120.645 24.175))",14,0,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.18,120.66,"POLYGON ((120.655 24.175, 120.655 24.185, 120.665 24.185, 120.665 24.175, 120.655 24.175))",5,1,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.18,120.67,"POLYGON ((120.665 24.175, 120.665 24.185, 120.675 24.185, 120.675 24.175, 120.665 24.175))",10,0,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.18,120.68,"POLYGON ((120.675 24.175, 120.675 24.185, 120.685 24.185, 120.685 24.175, 120.675 24.175))",4,3,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.18,120.69,"POLYGON ((120.685 24.175, 120.685 24.185, 120.695 24.185, 120.695 24.175, 120.685 24.175))",16,1,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.18,120.7,"POLYGON ((120.695 24.175, 120.695 24.185, 120.705 24.185, 120.705 24.175, 120.695 24.175))",7,1,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.18,120.71,"POLYGON ((120.705 24.175, 120.705 24.185, 120.715 24.185, 120.715 24.175, 120.705 24.175))",5,1,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.18,120.72,"POLYGON ((120.715 24.175, 120.715 24.185, 120.725 24.185, 120.725 24.175, 120.715 24.175))",8,1,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.18,120.73,"POLYGON ((120.725 24.175, 120.725 24.185, 120.735 24.185, 120.735 24.175, 120.725 24.175))",3,1,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.18,120.74,"POLYGON ((120.735 24.175, 120.735 24.185, 120.745 24.185, 120.745 24.175, 120.735 24.175))",2,0,2026-02-04T14:59:48.291Z
臺中市,龍井區,24.19,120.53,"POLYGON ((120.525 24.185, 120.525 24.195, 120.535 24.195, 120.535 24.185, 120.525 24.185))",1,0,2026-02-04T14:59:48.291Z
臺中市,龍井區,24.19,120.55,"POLYGON ((120.545 24.185, 120.545 24.195, 120.555 24.195, 120.555 24.185, 120.545 24.185))",2,0,2026-02-04T14:59:48.291Z
臺中市,龍井區,24.19,120.58,"POLYGON ((120.575 24.185, 120.575 24.195, 120.585 24.195, 120.585 24.185, 120.575 24.185))",1,0,2026-02-04T14:59:48.291Z
臺中市,龍井區,24.19,120.59,"POLYGON ((120.585 24.185, 120.585 24.195, 120.595 24.195, 120.595 24.185, 120.585 24.185))",3,1,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.19,120.6,"POLYGON ((120.595 24.185, 120.595 24.195, 120.605 24.195, 120.605 24.185, 120.595 24.185))",4,0,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.19,120.61,"POLYGON ((120.605 24.185, 120.605 24.195, 120.615 24.195, 120.615 24.185, 120.605 24.185))",9,2,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.19,120.62,"POLYGON ((120.615 24.185, 120.615 24.195, 120.625 24.195, 120.625 24.185, 120.615 24.185))",9,1,2026-02-04T14:59:48.291Z
臺中市,西屯區,24.19,120.64,"POLYGON ((120.635 24.185, 120.635 24.195, 120.645 24.195, 120.645 24.185, 120.635 24.185))",2,0,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.19,120.66,"POLYGON ((120.655 24.185, 120.655 24.195, 120.665 24.195, 120.665 24.185, 120.655 24.185))",6,3,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.19,120.67,"POLYGON ((120.665 24.185, 120.665 24.195, 120.675 24.195, 120.675 24.185, 120.665 24.185))",6,0,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.19,120.68,"POLYGON ((120.675 24.185, 120.675 24.195, 120.685 24.195, 120.685 24.185, 120.675 24.185))",5,0,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.19,120.69,"POLYGON ((120.685 24.185, 120.685 24.195, 120.695 24.195, 120.695 24.185, 120.685 24.185))",5,0,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.19,120.7,"POLYGON ((120.695 24.185, 120.695 24.195, 120.705 24.195, 120.705 24.185, 120.695 24.185))",12,1,2026-02-04T14:59:48.291Z
臺中市,北屯區,24.19,120.71,"POLYGON ((120.705 24.185, 120.705 24.195, 120.715 24.195, 120.715 24.185, 120.705 24.185))",3,0,2026-02-04T14:59:48.291Z
