tgos_id,company_id,company_name,store_name,store_address,store_status,store_create_date,store_update_date,longitude,latitude
18850,23060248,全家便利商店股份有限公司,澎湖縣第一○七分公司,澎湖縣白沙鄉通梁村通梁195號1樓,1,1110421,       ,119.555651,23.658684
18851,23060248,全家便利商店股份有限公司,雲林縣第一二○分公司,雲林縣褒忠鄉中勝村中勝路35號,1,1110425,1141120,120.309276,23.696545
18852,23060248,全家便利商店股份有限公司,新竹縣第一四三分公司,新竹縣竹北市十興里莊敬六街83號、85號1樓,1,1101215,       ,121.028184,24.82324
18854,23060248,全家便利商店股份有限公司,苗栗縣第一二八分公司,苗栗縣苗栗市建功里府前路106號,1,1101215,       ,120.818403,24.560782
18855,23060248,全家便利商店股份有限公司,台中市第七一三分公司,臺中市霧峰區本鄉里民生路82號,1,1101215,       ,120.701176,24.066839
18856,23060248,全家便利商店股份有限公司,新北市第一○五九分公司,新北市板橋區海山里民生路一段33號1樓之1,1,1101215,       ,121.475934,25.012013
18857,23060248,全家便利商店股份有限公司,台中市第七一四分公司,臺中市西屯區上安里上仁街102號、104號、106號、108號,1,1101215,1110506,120.641533,24.170954
18858,23060248,全家便利商店股份有限公司,台北市第七三五分公司,臺北市內湖區湖興里成功路二段320巷28號1樓,1,1101216,       ,121.589321,25.067532
18859,23060248,全家便利商店股份有限公司,高雄市第四一六分公司,高雄市鼓山區龍子里龍勝路136號,1,1101216,1141124,120.296036,22.656815
18860,23060248,全家便利商店股份有限公司,台北市第七三六分公司,臺北市內湖區西康里文湖街21巷7號1樓,1,1101216,       ,121.560197,25.08707
18861,23060248,全家便利商店股份有限公司,苗栗縣第一二九分公司,苗栗縣頭份市興隆里花園東路98號1樓,1,1101216,       ,120.943682,24.690978
18862,23060248,全家便利商店股份有限公司,台北市第七三七分公司,臺北市信義區泰和里吳興街600巷56號,1,1101216,       ,121.56984,25.02035
18863,23060248,全家便利商店股份有限公司,台北市第七三八分公司,臺北市內湖區葫洲里民權東路六段296巷70號1樓,1,1101216,       ,121.608958,25.070198
18864,23060248,全家便利商店股份有限公司,桃園市第四七七分公司,桃園市桃園區龍岡里國強一街208號、210號、212號,1,1101217,       ,121.282966,24.992273
18865,23060248,全家便利商店股份有限公司,台北市第七三九分公司,臺北市士林區忠誠里中山北路六段88號地下一層之3,1,1101220,       ,121.524985,25.104987
18866,23060248,全家便利商店股份有限公司,新北市第一○五七分公司,新北市新莊區中平里中平路290號1樓、2樓,1,1101223,       ,121.444847,25.051392
18867,23060248,全家便利商店股份有限公司,高雄市第四一七分公司,高雄市小港區山明里華山路63號,1,1101223,1141124,120.368921,22.564836
18868,23060248,全家便利商店股份有限公司,高雄市第四一五分公司,高雄市岡山區後紅里大德三路88號,1,1101229,1141204,120.298002,22.789228
18869,23060248,全家便利商店股份有限公司,台南市第二八六分公司,臺南市東區忠孝里中華東路三段380巷1號1樓,1,1110330,1141124,120.220155,22.97389
18870,23060248,全家便利商店股份有限公司,台中市第七二○分公司,臺中市西屯區惠來里台灣大道3段328號1、2樓,1,1110330,       ,120.644084,24.166053
18871,23060248,全家便利商店股份有限公司,台中市第七二一分公司,臺中市太平區新興里新興路78號,1,1110401,       ,120.711194,24.159222
18872,23060248,全家便利商店股份有限公司,台中市第七二六分公司,臺中市南屯區田心里向心路28號、30號、32號,1,1110519,       ,120.644558,24.139181
18873,23060248,全家便利商店股份有限公司,新竹縣第一四六分公司,新竹縣湖口鄉中正村中正七街157號,1,1110609,       ,121.043163,24.895513
18874,23060248,全家便利商店股份有限公司,台中市第七二七分公司,臺中市北屯區舊社里南興路1116號,1,1110609,       ,120.70592,24.192484
18875,23060248,全家便利商店股份有限公司,新北市第一○七四分公司,新北市蘆洲區正義里長榮路209號1樓及211巷1號1樓,1,1110614,       ,121.460686,25.084859
18876,23060248,全家便利商店股份有限公司,高雄市第四二○分公司,高雄市大寮區中庄里四維路286號、288號、290號、292號,1,1110608,1141208,120.396933,22.637049
18877,23060248,全家便利商店股份有限公司,新北市第一○七六分公司,新北市新店區永安里新和街60號、62號1樓,1,1110608,       ,121.519885,24.985354
18878,23060248,全家便利商店股份有限公司,台中市第七二九分公司,臺中市大甲區大甲里蔣公路2號1樓,1,1110608,       ,120.626456,24.344684
18879,23060248,全家便利商店股份有限公司,新北市第一○七五分公司,新北市樹林區中山里佳園路一段43號、45號,1,1110608,       ,121.393176,24.970627
18880,23060248,全家便利商店股份有限公司,台中市第七二八分公司,臺中市北區金華里雙十路2段95號、97號、99號,1,1110608,       ,120.689775,24.15565
18881,23060248,全家便利商店股份有限公司,雲林縣第一二五分公司,雲林縣西螺鎮漢光里中山路251之3號,1,1110822,1141120,120.45554,23.799254
18882,23060248,全家便利商店股份有限公司,台中市第七三四分公司,臺中市太平區永成里長億路172號,1,1110822,       ,120.716711,24.115985
18883,23060248,全家便利商店股份有限公司,新竹縣第一四八分公司,新竹縣竹北市竹義里竹義街60號,1,1110823,       ,121.006051,24.836238
18884,23060248,全家便利商店股份有限公司,彰化縣第一三五分公司,彰化縣彰化市復興里力行路76號,1,1110825,       ,120.55979,24.084811
18885,23060248,全家便利商店股份有限公司,新北市第一○八七分公司,新北市淡水區崁頂里濱海路二段202巷17號、19號1樓,1,1110907,       ,121.434619,25.191586
18886,23060248,全家便利商店股份有限公司,新竹市第一二九分公司,新竹市東區軍功里建新路4號,1,1110908,       ,120.996106,24.797778
18887,23060248,全家便利商店股份有限公司,台中市第七三五分公司,臺中市北屯區舊社里敦富路157號,1,1110908,       ,120.707615,24.18374
18888,23060248,全家便利商店股份有限公司,桃園市第四九五分公司,桃園市桃園區大豐里金門二街234號1樓,1,1110727,       ,121.314601,24.981646
18889,23060248,全家便利商店股份有限公司,新北市第一○七九分公司,新北市板橋區福壽里三民路二段239號、241號、243號,1,1110727,       ,121.479114,25.012689
18890,23060248,全家便利商店股份有限公司,彰化縣第一三四分公司,彰化縣秀水鄉莊雅村秀中街155號,1,1110802,       ,120.505353,24.034921
18891,23060248,全家便利商店股份有限公司,台北市第七四九分公司,臺北市大同區建泰里承德路一段29號1樓及長安西路59號1樓,1,1110802,       ,121.517296,25.050919
18892,23060248,全家便利商店股份有限公司,新北市第一○八四分公司,新北市板橋區社後里大仁街34號、36號,1,1110803,       ,121.455316,25.016877
18893,23060248,全家便利商店股份有限公司,宜蘭縣第一二五分公司,宜蘭縣礁溪鄉六結村中山路二段57號、59號1樓,1,1110803,       ,121.772154,24.824808
18894,23060248,全家便利商店股份有限公司,基隆市第一三三分公司,基隆市七堵區長興里東新街67號1樓,1,1110803,       ,121.71961,25.094812
18895,23060248,全家便利商店股份有限公司,新竹縣第一四七分公司,新竹縣竹北市東興里嘉豐北路37號,1,1110805,       ,121.035906,24.81389
18896,23060248,全家便利商店股份有限公司,高雄市第四二一分公司,高雄市仁武區赤山里仁孝路339號,1,1110808,1141204,120.34635,22.674562
18897,23060248,全家便利商店股份有限公司,台中市第七三三分公司,臺中市西區忠誠里華美西街1段134、135、136號1樓,1,1110808,       ,120.662679,24.163032
18898,23060248,全家便利商店股份有限公司,台中市第七三二分公司,臺中市西區中興里美村路1段177號,1,1110808,       ,120.661866,24.150547
18899,23060248,全家便利商店股份有限公司,新北市第一○八三分公司,新北市蘆洲區忠義里中原路3號1樓,1,1110808,       ,121.461457,25.083427
18900,23060248,全家便利商店股份有限公司,嘉義縣第一一九分公司,嘉義縣大林鎮平林里民權路69號,1,1110815,1141124,120.460857,23.600176
18901,23060248,全家便利商店股份有限公司,花蓮縣第一一一分公司,花蓮縣玉里鎮國武里中山路二段54號及民生街82號,1,1110609,       ,121.315185,23.333024
18902,23060248,全家便利商店股份有限公司,台南市第二八七分公司,臺南市安南區安順里育安街248號,1,1110616,1141121,120.215404,23.050402
18903,23060248,全家便利商店股份有限公司,新北市第一○七七分公司,新北市汐止區金龍里湖前街49號、51號1樓及53巷1號1樓,1,1110616,       ,121.631924,25.069834
18904,23060248,全家便利商店股份有限公司,台北市第七四八分公司,臺北市大安區和安里復興南路一段362號,1,1110617,       ,121.543409,25.035222
18905,23060248,全家便利商店股份有限公司,台東縣第一○九分公司,臺東縣臺東市中正里中華路1段276號1樓,1,1110617,       ,121.154601,22.756005
18906,23060248,全家便利商店股份有限公司,彰化縣第一三三分公司,彰化縣彰化市光復里和平路72號、74號,1,1110617,       ,120.540443,24.081247
18907,23060248,全家便利商店股份有限公司,台南市第二八八分公司,臺南市歸仁區南興里中山路三段218號、220號,1,1110621,1141203,120.282929,22.968235
18908,23060248,全家便利商店股份有限公司,台中市第七三○分公司,臺中市北屯區北京里國強街163號、165號,1,1110624,       ,120.697332,24.161615
18909,23060248,全家便利商店股份有限公司,金門縣第七分公司,金門縣烈嶼鄉林湖村西路35-12號,1,1110629,       ,118.246076,24.430394
18910,23060248,全家便利商店股份有限公司,台中市第七三一分公司,臺中市豐原區田心里育英路61號,1,1110815,       ,120.716159,24.242595
18911,23060248,全家便利商店股份有限公司,新北市第一○八二分公司,新北市林口區麗林里文化二路一段68巷1號、3號、5號1樓,1,1110811,       ,121.36609,25.068932
18912,23060248,全家便利商店股份有限公司,台北市第七五○分公司,臺北市中山區康樂里中山北路二段11巷1號、3號,1,1110815,1111109,121.52321,25.052838
18913,23060248,全家便利商店股份有限公司,新北市第一○八五分公司,新北市新店區五峯里中興路1段280之1號、282號1樓,1,1110815,       ,121.545588,24.96835
18914,23060248,全家便利商店股份有限公司,新北市第一○八六分公司,新北市永和區保順里仁愛路282巷1號1樓,1,1110815,       ,121.503257,25.008635
18915,23060248,全家便利商店股份有限公司,台北市第七四七分公司,臺北市中正區林興里辛亥路一段13號、15號,1,1110517,       ,121.527931,25.019062
18916,23060248,全家便利商店股份有限公司,雲林縣第一二三分公司,雲林縣斗六市鎮南里中堅西路581號1樓,1,1110708,1141120,120.534426,23.701028
18917,23060248,全家便利商店股份有限公司,屏東縣第一三一分公司,屏東縣東港鎮頂中里中正路175號1樓及和美街1-1號,1,1110711,1141121,120.450625,22.468325
18918,23060248,全家便利商店股份有限公司,新北市第一○七八分公司,新北市淡水區草東里中正路57號、59號,1,1110711,       ,121.44171,25.169483
18919,23060248,全家便利商店股份有限公司,新北市第一○八○分公司,新北市八里區大崁里觀海大道37號1樓、2樓,1,1110714,       ,121.429503,25.16071
18920,23060248,全家便利商店股份有限公司,花蓮縣第一一二分公司,花蓮縣吉安鄉永安村吉安路一段20號、22號,1,1110715,       ,121.575061,23.991969
18921,23060248,全家便利商店股份有限公司,桃園市第四九四分公司,桃園市中壢區後寮里龍慈路59號、61號1樓,1,1110721,       ,121.248099,24.943626
18922,23060248,全家便利商店股份有限公司,雲林縣第一二四分公司,雲林縣莿桐鄉莿桐村中正路228號,1,1110725,1141120,120.496436,23.757852
18923,23060248,全家便利商店股份有限公司,高雄市第四一四分公司,高雄市鳳山區新武里武營路136號,1,1101025,1141121,120.337981,22.609114
18924,23060248,全家便利商店股份有限公司,高雄市第四一三分公司,高雄市大社區大社里中正路95號,1,1101025,1141208,120.348754,22.733062
18925,23060248,全家便利商店股份有限公司,台中市第七一一分公司,臺中市南區樹德里復興北路300號,1,1101102,       ,120.655313,24.120363
18926,23060248,全家便利商店股份有限公司,桃園市第四七五分公司,桃園市平鎮區湧光里中豐路山頂段210號1樓,1,1101102,       ,121.210652,24.899201
18927,23060248,全家便利商店股份有限公司,台北市第七三二分公司,臺北市信義區嘉興里基隆路二段113之2號、115號,1,1101109,       ,121.557136,25.028666
18929,23060248,全家便利商店股份有限公司,苗栗縣第一二五分公司,苗栗縣苑裡鎮客庄里世界路一段79之1號,1,1100901,       ,120.657746,24.43831
18930,23060248,全家便利商店股份有限公司,台南市第二七八分公司,臺南市北區仁愛里林森路三段157號,1,1100903,1141124,120.224655,23.004649
18931,23060248,全家便利商店股份有限公司,桃園市第四六九分公司,中山路845號1樓,1,1100903,       ,121.28744,24.98917
18932,23060248,全家便利商店股份有限公司,台中市第七○四分公司,臺中市南屯區田心里惠文路288號,1,1100903,       ,120.642746,24.141701
18933,23060248,全家便利商店股份有限公司,屏東縣第一二八分公司,屏東縣潮州鎮三共里朝昇路190-1號1樓,1,1100903,1141203,120.543125,22.556114
18934,23060248,全家便利商店股份有限公司,屏東縣第一二九分公司,屏東縣東港鎮船頭里大成路57號、59號,1,1100903,1141121,120.457537,22.462174
18935,23060248,全家便利商店股份有限公司,台中市第七0五分公司,臺中市沙鹿區美仁里中正街77號,1,1100903,       ,120.558543,24.23659
18936,23060248,全家便利商店股份有限公司,台南市第二八一分公司,臺南市永康區正強里正強街168號,1,1100923,1141120,120.252041,23.027373
18937,23060248,全家便利商店股份有限公司,桃園市第四七一分公司,桃園市八德區瑞豐里豐德路318號、320號1樓,1,1100909,       ,121.288006,24.925419
18938,23060248,全家便利商店股份有限公司,桃園市第四七二分公司,桃園市龜山區幸福里幸福七街26之1號、26之2號1樓,1,1100909,       ,121.335421,24.987082
18940,23060248,全家便利商店股份有限公司,新北市第一○五○分公司,新北市五股區五股里工商路87號1樓、2樓,1,1100910,       ,121.437853,25.085087
18941,23060248,全家便利商店股份有限公司,台北市第七二八分公司,臺北市大同區鄰江里延平北路四段62號、64號1樓,1,1100910,       ,121.510803,25.070518
18942,23060248,全家便利商店股份有限公司,台中市第七○六分公司,臺中市霧峰區本堂里樹仁路169號,1,1100913,       ,120.696511,24.058893
18943,23060248,全家便利商店股份有限公司,金門縣第六分公司,金門縣金湖鎮正義里瓊徑路398號,1,1100915,       ,118.391423,24.440472
18944,23060248,全家便利商店股份有限公司,新竹縣第一四二分公司,新竹縣竹北市中興里福興東路2段245號,1,1100916,       ,121.031284,24.812536
18945,23060248,全家便利商店股份有限公司,台中市第七○九分公司,臺中市中區柳川里民權路162號1樓,1,1100923,       ,120.676584,24.141058
18946,23060248,全家便利商店股份有限公司,台中市第七○七分公司,臺中市沙鹿區洛泉里和平街2號1樓及中山路252號1樓,1,1101006,       ,120.561105,24.238081
18947,23060248,全家便利商店股份有限公司,新北市第一○五四分公司,新北市汐止區忠孝里樟樹一路119巷25號1樓,1,1101008,       ,121.640433,25.064263
18948,23060248,全家便利商店股份有限公司,新北市第一○五五分公司,新北市新店區信義里順安街55號、57號,1,1101013,       ,121.54073,24.986232
18949,23060248,全家便利商店股份有限公司,高雄市第四一一分公司,高雄市湖內區中賢里信義路348號、350號1樓,1,1101013,1141124,120.214774,22.90635
18950,23060248,全家便利商店股份有限公司,桃園市第四七三分公司,桃園市八德區大慶里廣福路42號1樓,1,1101014,       ,121.298111,24.958904
18951,23060248,全家便利商店股份有限公司,苗栗縣第一二六分公司,苗栗縣三義鄉廣盛村重河63號,1,1101014,       ,120.774814,24.412882
18952,23060248,全家便利商店股份有限公司,台北市第七三一分公司,臺北市中山區復華里復興北路154號、154之1號、154之２號、156號1Ｆ,1,1101019,       ,121.543822,25.05318
18953,23060248,全家便利商店股份有限公司,桃園市第四七四分公司,桃園市大園區大園里中正西路1號,1,1101019,       ,121.196997,25.063856
18954,23060248,全家便利商店股份有限公司,高雄市第四一二分公司,高雄市前鎮區盛興里林森三路172號1樓及廣西路463號1樓,1,1101019,1141124,120.309017,22.614353
18955,23060248,全家便利商店股份有限公司,台南市第二八二分公司,臺南市仁德區仁義里中清路2號、4號,1,1101019,1141124,120.25595,22.968477
18956,23060248,全家便利商店股份有限公司,基隆市第一三○分公司,基隆市信義區孝忠里教忠街108號1樓,1,1101019,       ,121.7787,25.136299
18957,23060248,全家便利商店股份有限公司,新北市第一○五二分公司,新北市淡水區崁頂里新市三路二段279號、281號、283號,1,1100924,       ,121.437642,25.196632
18958,23060248,全家便利商店股份有限公司,屏東縣第一三○分公司,屏東縣潮州鎮三和里朝昇路346號,1,1101025,1141203,120.53861,22.555828
18959,23060248,全家便利商店股份有限公司,新竹市第一二七分公司,新竹市北區海濱里天府路2段1號,1,1101004,       ,120.930845,24.839419
18960,23060248,全家便利商店股份有限公司,台中市第七一○分公司,臺中市大甲區孟春里慈德路125號,1,1101005,       ,120.654391,24.382213
18961,23060248,全家便利商店股份有限公司,台北市第七三O分公司,臺北市中山區中山里長春路15號1樓,1,1101006,       ,121.523957,25.055057
18962,23060248,全家便利商店股份有限公司,彰化縣第一三一分公司,彰化縣社頭鄉社頭村長春巷23號、25號,1,1101006,       ,120.589127,23.898945
18963,23060248,全家便利商店股份有限公司,苗栗縣第一二七分公司,苗栗縣竹南鎮海口里明勝路259號,1,1101115,       ,120.864846,24.675288
18964,23060248,全家便利商店股份有限公司,花蓮縣第一O九分公司,花蓮縣吉安鄉南昌村中山路二段71之2號,1,1101115,       ,121.583422,23.97072
18965,23060248,全家便利商店股份有限公司,新北市第一○五一分公司,新北市新店區大同里大豐路10號、10之1號1樓,1,1100923,       ,121.541279,24.980402
18966,23060248,全家便利商店股份有限公司,台南市第二八○分公司,臺南市中西區府前里金華路三段143號1樓,1,1100923,1141121,120.192729,22.992131
18967,23060248,全家便利商店股份有限公司,宜蘭縣第一二一分公司,宜蘭縣冬山鄉南興村冬山路108號、110號1樓,1,1100923,       ,121.791876,24.634484
18968,23060248,全家便利商店股份有限公司,台中市第七○八分公司,臺中市太平區新興里旱溪東路二段365號,1,1100923,       ,120.704731,24.162602
18969,23060248,全家便利商店股份有限公司,新北市第一○五三分公司,新北市淡水區學府里水源街二段86號、88號1樓,1,1100923,       ,121.451644,25.174249
18970,23060248,全家便利商店股份有限公司,新竹縣第一四四分公司,新竹縣新豐鄉松柏村明新街100號,1,1110121,       ,120.988297,24.864563
18971,23060248,全家便利商店股份有限公司,台南市第二八四分公司,臺南市新市區社內里社內8－12號,1,1110121,1141203,120.285272,23.077421
18972,23060248,全家便利商店股份有限公司,台南市第二八五分公司,臺南市中西區淺草里民生路二段375號、377號1樓,1,1110121,1141121,120.189483,22.997294
18973,23060248,全家便利商店股份有限公司,台中市第七一六分公司,臺中市南屯區豐樂里大墩南路197號、199號1樓,1,1110121,       ,120.649777,24.130562
18974,23060248,全家便利商店股份有限公司,新北市第一○六○分公司,新北市蘆洲區水湳里民族路500號、502號1樓,1,1110121,       ,121.46962,25.090502
18975,23060248,全家便利商店股份有限公司,桃園市第四八一分公司,桃園市中壢區洽溪里領航北路二段151號,1,1110121,       ,121.204213,25.009315
18976,23060248,全家便利商店股份有限公司,桃園市第四八三分公司,桃園市中壢區青埔里領航南路三段452號,1,1110121,       ,121.221801,25.013044
18977,23060248,全家便利商店股份有限公司,桃園市第四八二分公司,桃園市桃園區忠義里大業路一段126號、128號1樓,1,1110121,       ,121.316549,25.006406
18978,23060248,全家便利商店股份有限公司,雲林縣第一一九分公司,雲林縣斗南鎮南昌里民生路22號、26號、28號,1,1110209,1141120,120.47774,23.671056
18979,23060248,全家便利商店股份有限公司,桃園市第四八四分公司,桃園市桃園區汴洲里經國二路87號,1,1110211,       ,121.297953,25.029616
18980,23060248,全家便利商店股份有限公司,新北市第一○六二分公司,新北市板橋區中正里環河西路五段217、201號及新月二街91號,1,1110214,       ,121.448316,25.021075
18981,23060248,全家便利商店股份有限公司,宜蘭縣第一二三分公司,宜蘭縣羅東鎮竹林里復興路二段266號,1,1110214,       ,121.764283,24.691096
18982,23060248,全家便利商店股份有限公司,台北市第七四四分公司,臺北市信義區永春里中坡北路25號,1,1110214,       ,121.580778,25.044982
18983,23060248,全家便利商店股份有限公司,桃園市第四八五分公司,桃園市平鎮區建安里平東路571號1樓,1,1110216,       ,121.242591,24.912628
18984,23060248,全家便利商店股份有限公司,台中市第七一八分公司,臺中市西屯區何成里大墩十八街193號,1,1110218,       ,120.6476,24.157916
18985,23060248,全家便利商店股份有限公司,台中市第七一七分公司,臺中市南屯區楓樹里楓樹南街358號1樓及地下層,1,1110218,       ,120.628404,24.115943
18986,23060248,全家便利商店股份有限公司,桃園市第四八○分公司,桃園市桃園區大有里大有路302號1樓,1,1110105,       ,121.319963,25.009817
18987,23060248,全家便利商店股份有限公司,基隆市第一三一分公司,基隆市暖暖區暖同里暖暖街220號1樓,1,1110105,       ,121.734778,25.098492
18988,23060248,全家便利商店股份有限公司,台北市第七四○分公司,臺北市士林區天母里中山北路七段81巷8號1樓,1,1110105,       ,121.530631,25.121873
18989,23060248,全家便利商店股份有限公司,桃園市第四七九分公司,桃園市中壢區興國里中美路二段115號、117號、119號1樓,1,1110105,       ,121.221368,24.960118
18990,23060248,全家便利商店股份有限公司,台北市第七四一分公司,臺北市中正區文盛里羅斯福路三段244巷7號1樓,1,1110105,       ,121.530845,25.016925
18991,23060248,全家便利商店股份有限公司,台中市第七一五分公司,臺中市北屯區軍功里軍福十九路215號,1,1110105,       ,120.715663,24.180007
18992,23060248,全家便利商店股份有限公司,高雄市第四一八分公司,高雄市苓雅區福祥里明德街123號,1,1110107,1141124,120.330122,22.624186
18993,23060248,全家便利商店股份有限公司,台南市第二八三分公司,臺南市中西區法華里健康路一段90號1樓,1,1110107,1141121,120.209543,22.981432
18996,23060248,全家便利商店股份有限公司,台北市第七三三分公司,臺北市中正區黎明里許昌街14號1樓及公園路20巷7號1樓,1,1101203,       ,121.517009,25.045438
18997,23060248,全家便利商店股份有限公司,桃園市第四七六分公司,桃園市中壢區五權里環西路121號1樓,1,1101203,       ,121.207078,24.960598
18998,23060248,全家便利商店股份有限公司,台中市第七一二分公司,臺中市太平區永成里永成北路205-1號,1,1101209,       ,120.715943,24.118718
18999,23060248,全家便利商店股份有限公司,桃園市第四七八分公司,桃園市平鎮區湧豐里南豐路112號、114號1樓,1,1101213,       ,121.207793,24.900262
19000,23060248,全家便利商店股份有限公司,新北市第一○五八分公司,新北市新莊區昌平里思源路597號1樓,1,1101210,       ,121.459581,25.059867
19001,23060248,全家便利商店股份有限公司,台東縣第一○六分公司,臺東縣成功鎮忠孝里美山路139-2號,1,1101210,       ,121.399987,23.155785
19003,23060248,全家便利商店股份有限公司,新北市第一○六三分公司,新北市中和區福善里景平路710號、712號1號,1,1110224,       ,121.496821,25.002694
19004,23060248,全家便利商店股份有限公司,桃園市第四八六分公司,桃園市龜山區龜山里中興路一段10號、12號1樓,1,1110225,       ,121.33771,24.993708
19005,23060248,全家便利商店股份有限公司,新北市第一○六五分公司,新北市板橋區華東里南雅南路二段144巷18號,1,1110303,       ,121.450731,24.995737
19006,23060248,全家便利商店股份有限公司,台北市第七四五分公司,臺北市大安區建安里忠孝東路四段181巷6號1樓,1,1110303,       ,121.550701,25.04182
19007,23060248,全家便利商店股份有限公司,台北市第七四六分公司,臺北市大同區老師里重慶北路三段278之2號1樓,1,1110303,       ,121.513595,25.072758
19008,23060248,全家便利商店股份有限公司,嘉義市第一一七分公司,嘉義市東區華南里和平路150號,1,1110303,1141120,120.456894,23.480073
19009,23060248,全家便利商店股份有限公司,桃園市第四八七分公司,桃園市龜山區大湖里文化三路78巷43號1樓,1,1110303,       ,121.361001,25.057255
19010,23060248,全家便利商店股份有限公司,新北市第一○六六分公司,新北市淡水區沙崙里中正路133號,1,1110303,       ,121.422067,25.187764
19011,23060248,全家便利商店股份有限公司,桃園市第四八八分公司,桃園市龍潭區龍潭里北龍路153號1樓,1,1110303,       ,121.214671,24.866616
19012,23060248,全家便利商店股份有限公司,新竹縣第一四五分公司,新竹縣竹北市北興里十興路一段333號,1,1110307,       ,121.029642,24.828478
19013,23060248,全家便利商店股份有限公司,桃園市第四八九分公司,桃園市桃園區中信里中山路992號、994號,1,1110307,       ,121.28576,24.988714
19014,23060248,全家便利商店股份有限公司,桃園市第四九○分公司,桃園市大園區橫峰里春德路128號、130號1樓,1,1110308,       ,121.212599,25.016743
19015,23060248,全家便利商店股份有限公司,桃園市第四九一分公司,桃園市大溪區三元里員林路二段417號、419號、421號1樓,1,1110311,       ,121.267362,24.883414
19016,23060248,全家便利商店股份有限公司,台北市第七四三分公司,臺北市中山區集英里民生西路33號1樓及45巷3弄4號1樓,1,1110127,       ,121.520996,25.057974
19017,23060248,全家便利商店股份有限公司,台北市第七二四分公司,臺北市松山區中華里敦化北路153號1樓,1,1100506,       ,121.549439,25.054134
19018,23060248,全家便利商店股份有限公司,台中市第六九七分公司,臺中市大甲區日南里幼二路153號、155號1樓,1,1100506,       ,120.646996,24.40604
19019,23060248,全家便利商店股份有限公司,新北市第一○三二分公司,新北市土城區貨饒里中央路一段43號,1,1100506,       ,121.448235,24.990487
19020,23060248,全家便利商店股份有限公司,新北市第一○三六分公司,新北市三峽區龍學里學勤路1號1樓、2樓,1,1100511,       ,121.373361,24.945709
19021,23060248,全家便利商店股份有限公司,新北市第一○三五分公司,新北市汐止區橫科里民權街二段68號、70號1樓,1,1100512,       ,121.619142,25.04843
19022,23060248,全家便利商店股份有限公司,台南市第二七四分公司,臺南市善化區胡家里胡厝寮29之6號,1,1100517,1141203,120.272625,23.14448
19023,23060248,全家便利商店股份有限公司,台中市第六九五分公司,臺中市清水區槺榔里鰲峰路585－8號1樓,1,1100401,       ,120.547617,24.263991
19024,23060248,全家便利商店股份有限公司,台北市第七一九分公司,臺北市中山區民安里中山北路二段60號,1,1100407,       ,121.522561,25.056571
19025,23060248,全家便利商店股份有限公司,嘉義縣第一一八分公司,嘉義縣太保市安仁里祥和一路東段20號、22號1樓,1,1100323,1141124,120.296537,23.458497
19026,23060248,全家便利商店股份有限公司,台北市第七一八分公司,臺北市大安區正聲里忠孝東路4段302號1樓,1,1100325,       ,121.556445,25.041155
19027,23060248,全家便利商店股份有限公司,台南市第二七一分公司,臺南市安南區安西里安通路四段89號、90號,1,1100329,1141124,120.209424,23.029214
19028,23060248,全家便利商店股份有限公司,桃園市第四六O分公司,桃園市平鎮區雙連里民族路雙連二段120號旁、120號1樓及122號1樓、122-1號1樓,1,1100330,       ,121.182969,24.959225
19029,23060248,全家便利商店股份有限公司,台北市第七一四分公司,臺北市文山區樟腳里恆光街21號1樓及木新路二段251號1樓,1,1100308,       ,121.567386,24.981742
19030,23060248,全家便利商店股份有限公司,桃園市第四五七分公司,桃園市中壢區信義里環中東路二段314號、316號1樓及夾層,1,1100310,       ,121.23513,24.948287
19031,23060248,全家便利商店股份有限公司,台北市第七一三分公司,臺北市中正區黎明里南陽街1號,1,1100311,       ,121.516229,25.045715
19032,23060248,全家便利商店股份有限公司,台北市第七一五分公司,臺北市士林區葫蘆里延平北路五段217號、219號1樓,1,1100315,       ,121.509862,25.083932
19033,23060248,全家便利商店股份有限公司,台南市第二七○分公司,臺南市南區郡南里德興路47之1號,1,1100311,1141120,120.192392,22.966142
19034,23060248,全家便利商店股份有限公司,新竹縣第一三九分公司,新竹縣北埔鄉埔尾村仁愛路39號,1,1100312,       ,121.052792,24.70361
19035,23060248,全家便利商店股份有限公司,高雄市第四○二分公司,高雄市前鎮區西山里一心二路25號1樓,1,1100316,1141124,120.311663,22.610624
19036,23060248,全家便利商店股份有限公司,台北市第七一六分公司,臺北市大同區建泰里長安西路25號1樓,1,1100315,       ,121.519926,25.050343
19037,23060248,全家便利商店股份有限公司,彰化縣第一二七分公司,彰化縣北斗鎮新政里中華路205號,1,1100316,       ,120.523698,23.872973
19038,23060248,全家便利商店股份有限公司,台北市第七一七分公司,臺北市南港區新富里忠孝東路七段635號1樓,1,1100318,       ,121.615951,25.053305
19039,23060248,全家便利商店股份有限公司,台南市第二六九分公司,臺南市安南區新順里開安路50號,1,1100208,1141121,120.223422,23.04736
19040,23060248,全家便利商店股份有限公司,新北市第一○二四分公司,新北市蘆洲區南港里永平街32巷17號1樓及32巷21弄1號1樓,1,1100220,       ,121.458671,25.091014
19041,23060248,全家便利商店股份有限公司,高雄市第四○一分公司,高雄市鼓山區前峰里翠華路396號1樓,1,1100225,1141125,120.284493,22.662894
19042,23060248,全家便利商店股份有限公司,桃園市第四五八分公司,桃園市中壢區石頭里中和路146、148號、150號1樓,1,1100225,       ,121.22217,24.953759
